ANO_OCORRENCIA,MES_OCORRENCIA,UF,MUNICIPIO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,TIPO_OCORRENCIA,MAIS_1000_MIL_HAB,TOTAL
2024,4,RS,NOVO HAMBURGO,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,S,1
2024,4,RS,NOVO HAMBURGO,Revolver,ROSSI (AMADEO ROSSI S.A.),.32,Campanha do Desarmamento,S,1
2024,4,RS,NOVO HAMBURGO,Revolver,TAURUS ARMAS S.A.,.38,Recuperação de Arma de Fogo,S,1
2024,4,RS,OSÓRIO,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,4,RS,PALMARES DO SUL,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,N,1
2024,4,RS,PALMARES DO SUL,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apreensão de Arma de Fogo,N,1
2024,4,RS,PALMEIRA DAS MISSÕES,Pistola,TAURUS ARMAS S.A.,"6,35mm",Apreensão de Arma de Fogo,N,1
2024,4,RS,PASSO DO SOBRADO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apreensão de Arma de Fogo,N,1
2024,4,RS,PASSO FUNDO,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,4,RS,PASSO FUNDO,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,4,RS,PASSO FUNDO,Revolver,ROSSI (AMADEO ROSSI S.A.),.32,Apostilada no Exercito,S,1
2024,4,RS,PASSO FUNDO,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,4,RS,PELOTAS,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),28,Apreensão de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Espingarda,BAYARD (ANCIENS ETABLISSEMENTS PIEPER),.32,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apostilada no Exercito,S,1
2024,4,RS,PORTO ALEGRE,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),310,Apostilada no Exercito,S,1
2024,4,RS,PORTO ALEGRE,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.32,Apostilada no Exercito,S,1
2024,4,RS,PORTO ALEGRE,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),36,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Espingarda,ROSSI (AMADEO ROSSI S.A.),16,Campanha do Desarmamento,S,1
2024,4,RS,PORTO ALEGRE,Pistola,BERETTA (PIETRO BERETTA S.P.A.),9 mm,Campanha do Desarmamento,S,1
2024,4,RS,PORTO ALEGRE,Pistola,IMBEL,380,Campanha do Desarmamento,S,2
2024,4,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,2
2024,4,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,S,2
2024,4,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,S,3
2024,4,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,9 mm,Arrecadação,S,1
2024,4,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Pistolete,BOITO (E.R. AMANTINO & CIA),36,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,S,2
2024,4,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Arrecadação,S,1
2024,4,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,4
2024,4,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Recuperação de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,ROSSI (AMADEO ROSSI S.A.),380,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.22 LR,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.32,Apostilada no Exercito,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.32,Arrecadação,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.32,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.32,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.38,Apostilada no Exercito,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.38,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Revolver,TAURUS ARMAS S.A.,.38,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Campanha do Desarmamento,S,1
2024,4,RS,PORTO ALEGRE,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO ALEGRE,Rifle,ITAJUBÁ (FÁBRICA DE ITAJUBÁ),.22 LR,Furto de Arma de Fogo,S,1
2024,4,RS,PORTO XAVIER,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Furto de Arma de Fogo,N,1
2024,4,RS,PORTÃO,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,4,RS,PRESIDENTE LUCENA,Revolver,TAURUS ARMAS S.A.,.357 Mag,Recuperação de Arma de Fogo,N,1
2024,4,RS,PROGRESSO,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,N,1
2024,4,RS,PROGRESSO,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,4,RS,PROTÁSIO ALVES,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apostilada no Exercito,N,1
2024,4,RS,PROTÁSIO ALVES,Espingarda,BOITO (E.R. AMANTINO & CIA),36,Furto de Arma de Fogo,N,1
2024,4,RS,RIO DOS ÍNDIOS,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Recuperação de Arma de Fogo,N,1
2024,4,RS,RIO DOS ÍNDIOS,Revolver,TAURUS ARMAS S.A.,.38 SPL,Recuperação de Arma de Fogo,N,1
2024,4,RS,RIO GRANDE,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,S,1
2024,4,RS,RIO PARDO,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Apreensão de Arma de Fogo,N,1
2024,4,RS,RIO PARDO,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Furto de Arma de Fogo,N,1
2024,4,RS,ROLANTE,Revolver,TAURUS ARMAS S.A.,.357 Mag,Apreensão de Arma de Fogo,N,1
2024,4,RS,ROQUE GONZALES,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,4,RS,ROSÁRIO DO SUL,Revolver,SMITH & WESSON,.32,Furto de Arma de Fogo,N,1
2024,4,RS,SANANDUVA,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apreensão de Arma de Fogo,N,1
2024,4,RS,SANTA CRUZ DO SUL,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Furto de Arma de Fogo,S,1
2024,4,RS,SANTA CRUZ DO SUL,Espingarda,ROSSI (AMADEO ROSSI S.A.),28,Apostilada no Exercito,S,2
2024,4,RS,SANTA CRUZ DO SUL,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,SANTA CRUZ DO SUL,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,SANTA MARIA,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Furto de Arma de Fogo,S,1
2024,4,RS,SANTA MARIA,Espingarda,ROSSI (AMADEO ROSSI S.A.),20,Apostilada no Exercito,S,1
2024,4,RS,SANTA MARIA,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,4,RS,SANTA MARIA,Pistolete,BOITO (E.R. AMANTINO & CIA),36,Apostilada no Exercito,S,1
2024,4,RS,SANTA MARIA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,S,1
2024,4,RS,SANTA MARIA,Revolver,TAURUS ARMAS S.A.,.32,Apreensão de Arma de Fogo,S,1
2024,4,RS,SANTA MARIA,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,2
2024,4,RS,SANTA MARIA,Revolver,TAURUS ARMAS S.A.,.38,Furto de Arma de Fogo,S,1
2024,4,RS,SANTA ROSA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,N,1
2024,4,RS,SANTA ROSA,Revolver,TAURUS ARMAS S.A.,.32,Apostilada no Exercito,N,1
2024,4,RS,SANTA ROSA,Revolver,TAURUS ARMAS S.A.,.357 Mag,Apreensão de Arma de Fogo,N,1
2024,4,RS,SANTA VITÓRIA DO PALMAR,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Recuperação de Arma de Fogo,N,1
2024,4,RS,SANTIAGO,Revolver,TAURUS ARMAS S.A.,.38 SPL,Recuperação de Arma de Fogo,N,1
2024,4,RS,SANTO ÂNGELO,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Furto de Arma de Fogo,N,1
2024,4,RS,SANTO ÂNGELO,Revolver,TAURUS ARMAS S.A.,.32,Apreensão de Arma de Fogo,N,1
2024,4,RS,SAPIRANGA,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,N,1
2024,4,RS,SAPUCAIA DO SUL,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,S,1
2024,4,RS,SAPUCAIA DO SUL,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,4,RS,SEDE NOVA,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,4,RS,SEGREDO,Revolver,SMITH & WESSON,.38,Apostilada no Exercito,N,1
2024,4,RS,SINIMBU,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Extravio/Perda de Arma de Fogo,N,1
2024,4,RS,SINIMBU,Espingarda,CHOQUE,24,Extravio/Perda de Arma de Fogo,N,1
2024,4,RS,SOBRADINHO,Espingarda,BOITO (E.R. AMANTINO & CIA),16,Apostilada no Exercito,N,1
2024,4,RS,SOBRADINHO,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,N,1
2024,4,RS,SOBRADINHO,Revolver,TAURUS ARMAS S.A.,.38 SPL,Furto de Arma de Fogo,N,1
2024,4,RS,SOBRADINHO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Campanha do Desarmamento,N,1
2024,4,RS,SOLEDADE,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,N,1
2024,4,RS,SOLEDADE,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apreensão de Arma de Fogo,N,1
2024,4,RS,SÃO BORJA,Revolver,SMITH & WESSON,.38,Apreensão de Arma de Fogo,N,1
2024,4,RS,SÃO BORJA,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,4,RS,SÃO GABRIEL,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,N,2
2024,4,RS,SÃO GABRIEL,Revolver,ROSSI (AMADEO ROSSI S.A.),.22 LR,Furto de Arma de Fogo,N,1
2024,4,RS,SÃO GABRIEL,Revolver,ROSSI (AMADEO ROSSI S.A.),.32,Furto de Arma de Fogo,N,1
2024,4,RS,SÃO JORGE,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apreensão de Arma de Fogo,N,1
2024,4,RS,SÃO LEOPOLDO,Pistola,TAURUS ARMAS S.A.,.45,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,SÃO LOURENÇO DO SUL,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apreensão de Arma de Fogo,N,1
2024,4,RS,SÃO LOURENÇO DO SUL,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,4,RS,SÃO PEDRO DO SUL,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apostilada no Exercito,N,1
2024,4,RS,SÃO SEPÉ,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,N,1
2024,4,RS,TAPES,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,4,RS,TAQUARA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,N,1
2024,4,RS,TAQUARA,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,N,1
2024,4,RS,TAQUARI,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apreensão de Arma de Fogo,N,1
2024,4,RS,TAQUARI,Espingarda,RANDARM R.L.,16,Apreensão de Arma de Fogo,N,1
2024,4,RS,TAQUARI,Pistola,TAURUS ARMAS S.A.,.40 S&W,Apreensão de Arma de Fogo,N,1
2024,4,RS,TAQUARI,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,4,RS,TAQUARI,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apreensão de Arma de Fogo,N,1
2024,4,RS,TEUTÔNIA,Revolver,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,N,1
2024,4,RS,TRAMANDAÍ,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,N,1
2024,4,RS,TRAMANDAÍ,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Arrecadação,N,1
2024,4,RS,TRAMANDAÍ,Revolver,TAURUS ARMAS S.A.,.38,Arrecadação,N,1
2024,4,RS,TRÊS PASSOS,Espingarda,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,N,1
2024,4,RS,TRÊS PASSOS,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,4,RS,URUGUAIANA,Pistola,TAURUS ARMAS S.A.,380,Recuperação de Arma de Fogo,S,1
2024,4,RS,URUGUAIANA,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,S,1
2024,4,RS,VACARIA,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,N,1
2024,4,RS,VACARIA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apostilada no Exercito,N,1
2024,4,RS,VACARIA,Revolver,TAURUS ARMAS S.A.,.38,Apostilada no Exercito,N,1
2024,4,RS,VENÂNCIO AIRES,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),36,Apreensão de Arma de Fogo,N,1
2024,4,RS,VENÂNCIO AIRES,Espingarda,ROSSI (AMADEO ROSSI S.A.),36,Campanha do Desarmamento,N,1
2024,4,RS,VENÂNCIO AIRES,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,N,1
2024,4,RS,VENÂNCIO AIRES,Revolver,ROSSI (AMADEO ROSSI S.A.),.22 LR,Campanha do Desarmamento,N,1
2024,4,RS,VERANÓPOLIS,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apostilada no Exercito,N,1
2024,4,RS,VERANÓPOLIS,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apostilada no Exercito,N,1
2024,4,RS,VIAMÃO,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Recuperação de Arma de Fogo,S,2
2024,4,RS,VIAMÃO,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Furto de Arma de Fogo,S,1
2024,4,RS,VIAMÃO,Revolver,TAURUS ARMAS S.A.,.357 Mag,Recuperação de Arma de Fogo,S,1
2024,4,RS,VIAMÃO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Recuperação de Arma de Fogo,S,1
2024,4,RS,XANGRI-LÁ,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,4,SC,ARARANGUÁ,Espingarda,TAURUS ARMAS S.A.,12,Apostilada no Exercito,N,1
2024,4,SC,ARARANGUÁ,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,4,SC,ARMAZÉM,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Apreensão de Arma de Fogo,N,1
2024,4,SC,BALNEÁRIO CAMBORIÚ,Pistola,IMBEL,380,Roubo de Arma de Fogo,S,1
2024,4,SC,CAMPO BELO DO SUL,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,N,1
2024,4,SC,CAMPO BELO DO SUL,Pistola,TAURUS ARMAS S.A.,9 mm,Remetida ao Exército para destruição,N,1
2024,4,SC,CAXAMBU DO SUL,Revolver,TAURUS ARMAS S.A.,.38,Furto de Arma de Fogo,N,1
2024,4,SC,CHAPECÓ,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Recuperação de Arma de Fogo,S,1
2024,4,SC,CHAPECÓ,Pistola,TAURUS ARMAS S.A.,.380 ACP,Furto de Arma de Fogo,S,1
2024,4,SC,CHAPECÓ,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,S,2
2024,4,SC,CHAPECÓ,Pistola,TAURUS ARMAS S.A.,"7,65mm",Recuperação de Arma de Fogo,S,1
2024,4,SC,CHAPECÓ,Revolver,TAURUS ARMAS S.A.,.38,Recuperação de Arma de Fogo,S,1
2024,4,SC,CRICIÚMA,Pistola,TAURUS ARMAS S.A.,380,Roubo de Arma de Fogo,S,1
2024,4,SC,CRICIÚMA,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apostilada no Exercito,S,1
2024,4,SC,FLORIANÓPOLIS,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,S,1
2024,4,SC,GUATAMBÚ,Pistola,TAURUS ARMAS S.A.,"7,65mm",Recuperação de Arma de Fogo,N,1
2024,4,SC,ITAJAÍ,Pistola,CZ (CESKOSLOVENSKA ZBROJOVKA),380,Apreensão de Arma de Fogo,S,1
2024,4,SC,ITAPEMA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,N,1
2024,4,SC,ITAPIRANGA,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,4,SC,IÇARA,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,N,1
2024,4,SC,JOINVILLE,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,S,1
2024,4,SC,JOINVILLE,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,4,SC,LAURO MULLER,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apostilada no Exercito,N,1
2024,4,SC,NAVEGANTES,Espingarda,HATSAN ARMS,12,Apostilada no Exercito,N,1
2024,4,SC,NOVA TRENTO,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apreensão de Arma de Fogo,N,1
2024,4,SC,NOVA TRENTO,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Remetida ao Exército para destruição,N,1
2024,4,SC,QUILOMBO,Pistola,CZ (CESKOSLOVENSKA ZBROJOVKA),380,Recuperação de Arma de Fogo,N,1
2024,4,SC,RIO NEGRINHO,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Furto de Arma de Fogo,N,1
2024,4,SC,RIO NEGRINHO,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,N,1
2024,4,SC,RIO NEGRINHO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,4,SC,SÃO LOURENÇO DO OESTE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Recuperação de Arma de Fogo,N,1
2024,4,SC,TUBARÃO,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Furto de Arma de Fogo,S,1
2024,4,SC,TUBARÃO,Revolver,TAURUS ARMAS S.A.,.357 Mag,Furto de Arma de Fogo,S,1
2024,4,SC,VIDEIRA,Pistola,TAURUS ARMAS S.A.,380,Remetida ao Exército para destruição,N,1
2024,4,SC,XANXERÊ,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,4,SE,ARACAJU,Espingarda,TOROS ARMS,12,Sub Judice,S,1
2024,4,SE,ARACAJU,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,Sub Judice,S,1
2024,4,SE,ARACAJU,Pistola,TAURUS ARMAS S.A.,.380 ACP,Furto de Arma de Fogo,S,1
2024,4,SE,ARACAJU,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,S,1
2024,4,SE,ARACAJU,Pistola,TAURUS ARMAS S.A.,.45 ACP,Sub Judice,S,1
2024,4,SE,ARACAJU,Pistola,TAURUS ARMAS S.A.,9 mm,Sub Judice,S,1
2024,4,SE,ARACAJU,Revolver,TAURUS ARMAS S.A.,.38,Sub Judice,S,2
2024,4,SE,BARRA DOS COQUEIROS,Pistola,TAURUS ARMAS S.A.,9 mm,Sub Judice,N,1
2024,4,SE,ITABAIANA,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,4,SE,NOSSA SENHORA DO SOCORRO,Pistola,TAURUS ARMAS S.A.,.40 S&W,Furto de Arma de Fogo,S,1
2024,4,SE,NOSSA SENHORA DO SOCORRO,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Extravio/Perda de Arma de Fogo,S,2
2024,4,SE,PEDRINHAS,Pistola,TAURUS ARMAS S.A.,9 mm,Roubo de Arma de Fogo,N,1
2024,4,SE,TOMAR DO GERU,Pistola,TAURUS ARMAS S.A.,9 mm,Sub Judice,N,1
2024,4,SP,ALFREDO MARCONDES,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apostilada no Exercito,N,1
2024,4,SP,ARAÇATUBA,Revolver,TAURUS ARMAS S.A.,.38,Furto de Arma de Fogo,S,1
2024,4,SP,ARAÇATUBA,Revolver,TAURUS ARMAS S.A.,.38,Recuperação de Arma de Fogo,S,1
2024,4,SP,ASSIS,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,S,2
2024,4,SP,BAURU,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,S,1
2024,4,SP,BAURU,Pistola,TAURUS ARMAS S.A.,9x19mm,Furto de Arma de Fogo,S,1
2024,4,SP,BOTUCATU,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,4,SP,BURITAMA,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,4,SP,CACHOEIRA PAULISTA,Pistola,TAURUS ARMAS S.A.,9 mm,Campanha do Desarmamento,N,1
2024,4,SP,CAMPINAS,Pistola,GLOCK GMBH (ÁUSTRIA),380,Apreensão de Arma de Fogo,S,1
2024,4,SP,CAMPINAS,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,Apreensão de Arma de Fogo,S,1
2024,4,SP,CAMPINAS,Pistola,TAURUS ARMAS S.A.,.22 LR,Apostilada no Exercito,S,1
2024,4,SP,CAMPINAS,Revolver,TAURUS ARMAS S.A.,.32,Apreensão de Arma de Fogo,S,1
2024,4,SP,CAMPINAS,Revolver,TAURUS ARMAS S.A.,.38,Furto de Arma de Fogo,S,1
2024,4,SP,CAMPINAS,Revolver,TAURUS ARMAS S.A.,.38,Recuperação de Arma de Fogo,S,1
2024,4,SP,CARAGUATATUBA,Pistola,TAURUS ARMAS S.A.,9 mm,Roubo de Arma de Fogo,S,1
2024,4,SP,CARAPICUÍBA,Revolver,TAURUS ARMAS S.A.,.38,Extravio/Perda de Arma de Fogo,S,1
2024,4,SP,CATANDUVA,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,Apreensão de Arma de Fogo,S,1
2024,4,SP,CATANDUVA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,S,1
2024,4,SP,CATANDUVA,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,4,SP,CAÇAPAVA,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,N,1
2024,4,SP,DRACENA,Revolver,TAURUS ARMAS S.A.,.357 Mag,Recuperação de Arma de Fogo,N,1
2024,4,SP,FERNANDÓPOLIS,Revolver,TAURUS ARMAS S.A.,.38,Recuperação de Arma de Fogo,N,1
2024,4,SP,GUAPIARA,Garrucha,ROSSI (AMADEO ROSSI S.A.),.22 LR,Campanha do Desarmamento,N,1
2024,4,SP,GUARUJÁ,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,4,SP,GUARULHOS,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,4,SP,IACANGA,Revolver,TAURUS ARMAS S.A.,.32,Apreensão de Arma de Fogo,N,1
2024,4,SP,ITATIBA,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,S,1
2024,4,SP,ITU,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,4,SP,JABOTICABAL,Espingarda,ROSSI (AMADEO ROSSI S.A.),28,Campanha do Desarmamento,N,1
2024,4,SP,JALES,Pistola,BERETTA (PIETRO BERETTA S.P.A.),"6,35mm",Campanha do Desarmamento,N,1
2024,4,SP,LARANJAL PAULISTA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apostilada no Exercito,N,1
